,GLC_BATCH_mu=0.58_S,LB_BATCH_mu=1.9_S,GLYC+AA_BATCH_mu=1.27_S,ACE_BATCH_mu=0.3_S,FUM_BATCH_mu=0.42_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.12_S,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC+SALTS_BATCH_mu=0.55_S,GLC@42deg_BATCH_mu=0.66_S,GLC@pH6_BATCH_mu=0.63_S,XYL_BATCH_mu=0.55_S,MAN_BATCH_mu=0.47_S,GAL_BATCH_mu=0.26_S,SUCC_BATCH_mu=0.44_S,FRU_BATCH_mu=0.65_S,LB_BATCH_mu=1.78_S,GLC_BATCH_mu=0.67_S,LB_BATCH_mu=2.3_S,GLC_BATCH_mu=1.03_S,GLC_BATCH_mu=0.6_H,FUM_BATCH_mu=0.55_H,PERSIST@8H_mu=0.02_H,STARVED@8H_mu=-0.005_H
b2040,268.0985915492958,409.5058275058275,359.06005221932116,220.24782608695654,245.05511811023624,203.8053435114504,217.67803030303028,190.28,199.69144981412637,186.6125,151.39423076923075,123.42105263157896,99.09375,76.125,243.2293906810036,251.85906040268455,228.61774744027304,244.31182795698925,206.47348484848484,146.71493212669685,264.65116279069764,236.03716216216216,303.3640661938534,208.80666666666664,12.311926605504587,26.725988700564972,250.46616428730232,405.20780406630627,435.085984315082,490.62583483000003
b1269,40.07042253521127,68.48251748251748,53.18798955613577,27.8,35.60629921259842,42.81297709923664,29.685606060606062,24.119999999999997,57.02973977695167,48.55,49.60576923076923,48.236842105263165,27.868750000000002,19.85625,26.071684587813618,36.62080536912752,33.71672354948805,38.36917562724014,29.58712121212121,25.244343891402714,30.189922480620154,36.95945945945946,67.54373522458627,37.42,61.188073394495405,44.57344632768361,295.01024910767444,536.2219759788288,664.0548689306557,586.3244788423913
b2561,15.524647887323946,15.442890442890443,,12.760869565217392,18.248031496062993,18.43511450381679,4.303030303030303,5.3759999999999994,8.37918215613383,12.183333333333334,16.826923076923077,2.4894736842105267,2.39375,1.8375,2.9032258064516125,29.946308724832214,11.109215017064844,,,9.149321266968325,14.085271317829458,,,,,,,,,
b2842,18.253521126760564,13.953379953379953,,10.917391304347827,16.791338582677163,18.79007633587786,10.912878787878787,14.48,9.026022304832715,16.27916666666667,26.528846153846153,3.7526315789473688,4.65625,20.7625,5.448028673835125,14.21476510067114,7.604095563139932,,,10.407239819004525,12.019379844961241,,,,,,9.533955135627908,27.186109890180177,14.336792868196722,12.739406217065218
b4233,124.39436619718309,164.3939393939394,133.13054830287206,92.41304347826089,87.05905511811024,94.93129770992365,107.49621212121212,108.33599999999998,94.75092936802974,77.58333333333333,95.98557692307692,87.10000000000001,68.39999999999999,88.52499999999999,93.81003584229391,109.0469798657718,65.47781569965869,119.76344086021504,94.06818181818181,87.18099547511312,99.32170542635659,83.72635135135135,121.67848699763593,113.76333333333334,122.94495412844034,93.34180790960453,154.55077575413952,246.31547736603602,466.4353582567214,353.42788913152174
b1917,132.193661971831,37.20979020979021,58.7911227154047,102.40434782608696,112.17716535433071,163.7290076335878,126.87121212121211,104.7,110.51301115241635,96.56666666666666,104.39903846153847,112.42105263157895,78.39375,126.30624999999999,72.2293906810036,87.23489932885906,98.15358361774743,104.39784946236558,126.6590909090909,129.0,110.97286821705426,143.84797297297297,24.20330969267139,112.85000000000001,32.64908256880734,123.42937853107344,119.9865816176744,225.0722090081081,517.3567296659016,311.2125076185869
b1733,13.85211267605634,5.247086247086248,,7.560869565217392,4.019685039370079,9.751908396946565,7.321969696969696,20.7,6.869888475836431,10.391666666666667,5.091346153846153,10.763157894736842,6.3812500000000005,2.3749999999999996,5.340501792114695,1.7416107382550337,11.006825938566552,,,7.4434389140271495,8.124031007751938,,,,,,,,,
b0655,1738.112676056338,854.1864801864801,936.7362924281983,1989.9826086956523,2757.9409448818897,2113.679389312977,2242.530303030303,2294.16,1827.5315985130114,2025.8208333333334,2301.774038461538,2220.01052631579,3322.31875,3236.7687499999997,2072.637992831541,1491.3489932885907,2547.641638225256,1371.899641577061,2279.306818181818,2390.085972850679,2006.8992248062016,1538.6047297297298,310.0732860520094,1142.1933333333334,282.2316513761468,2341.8672316384177,1023.0713545916279,3409.0812506745942,5351.55845581836,4344.220028913587
b1376,485.27464788732397,702.3729603729603,431.1436031331593,1390.8652173913044,1758.9291338582677,1512.8129770992366,1271.1060606060605,1880.3080000000002,1488.6319702602232,2414.945833333333,3263.3894230769233,3667.705263157895,2430.5937499999995,2995.0625,575.3333333333334,597.3624161073826,368.4539249146757,636.7670250896057,1806.8825757575758,2302.0,1572.3100775193798,748.4864864864865,257.04255319148933,102.12333333333333,102.08715596330275,138.4406779661017,464.5680942104187,3271.9011538140535,16816.473220172134,8330.186899778479
b1301,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522230218976745,10.571547075225222,2.14347336704918,2.9525898298913047
b2764,1168.0211267605634,170.92074592074593,540.2584856396867,682.8260869565217,779.488188976378,796.6603053435114,979.6439393939394,749.376,745.460966542751,547.5833333333334,436.21634615384613,397.5578947368421,225.65625,235.95,507.48387096774195,1073.6577181208054,900.2013651877133,889.5125448028673,768.1628787878788,639.8009049773756,800.1472868217054,1253.2195945945946,34.92198581560283,899.2066666666666,37.12614678899082,1128.635593220339,1185.180677402372,1505.20858983027,2395.827897902131,1877.579662903913
b2265,0.8873239436619719,1.675990675990676,0.9321148825065274,1.3434782608695652,1.1889763779527558,1.4541984732824427,0.6590909090909091,1.152,0.9516728624535317,0.8708333333333333,1.173076923076923,0.9315789473684211,0.8624999999999999,0.7124999999999999,1.2043010752688172,1.1006711409395973,2.10580204778157,0.985663082437276,0.696969696969697,1.1131221719457014,1.0465116279069768,0.7162162162162162,0.02364066193853428,0.37000000000000005,0.6811926605504587,0.6892655367231638,2.5324244880930236,9.42533635279279,4.716489521639344,11.193750972826088
b0575,125.3943661971831,47.46620046620046,43.759791122715406,161.5608695652174,168.38582677165354,57.51145038167939,171.20454545454547,110.92,125.27137546468403,128.06250000000003,100.6875,83.57368421052631,157.8625,51.668749999999996,56.73835125448029,166.88255033557047,105.26279863481228,111.70609318996416,176.8560606060606,112.81900452488688,171.08527131782944,260.4932432432432,14.614657210401889,67.37666666666667,13.009174311926603,258.52824858757066,209.3806741867907,499.02013076963965,631.2919542445901,462.80445925532604
b1581,0.3345070422535211,0.6806526806526806,0.37075718015665793,0.2,0.18503937007874013,0.2137404580152672,0.3787878787878788,0.096,0.12639405204460968,0.27083333333333337,0.2788461538461538,0.16842105263157897,0.09374999999999999,0.11875,0.3010752688172043,0.006711409395973154,0.1296928327645051,0.2544802867383512,0.17424242424242425,6.411764705882353,1.1821705426356588,1.0101351351351353,,,,,,,,
b1580,0.34507042253521125,0.5454545454545454,,0.2,0.35039370078740156,1.114503816793893,3.3636363636363638,6.068,0.16728624535315986,0.05416666666666667,4.283653846153846,2.1578947368421053,0.15625,0.48125,2.086021505376344,0.23825503355704697,1.2798634812286689,,,0.9502262443438915,0.3449612403100775,,,,,,,,,
b0578,529.3485915492957,475.35431235431236,558.0939947780679,310.0434782608696,360.5787401574803,462.0038167938931,435.32575757575756,398.96,344.56133828996286,349.6458333333333,298.24038461538464,211.0105263157895,152.14999999999998,172.85,529.2652329749104,506.69127516778525,515.4709897610921,393.5734767025089,335.4393939393939,254.71493212669682,305.44186046511624,334.3817567567568,427.99999999999994,508.8633333333333,404.9977064220183,430.2570621468926,802.3210137336745,1391.9897211257655,796.7980748093444,1205.9879747182608
b2798,0.8943661971830986,1.4965034965034965,0.9295039164490861,0.8695652173913044,1.200787401574803,0.7671755725190839,0.9166666666666666,1.068,0.6988847583643123,0.8583333333333334,0.889423076923077,0.46842105263157896,0.0062499999999999995,0.0375,0.1111111111111111,0.003355704697986577,0.2593856655290102,0.16845878136200715,0.003787878787878788,0.1809954751131222,0.003875968992248062,0.09121621621621623,,,,,12.349142475395348,40.024660893063064,68.57716487262294,125.71341595608693
b2959,1028.3521126760563,1054.249417249417,915.9503916449087,774.4956521739131,1092.5393700787401,1255.6145038167938,1077.780303030303,1007.24,920.9368029739778,953.4833333333335,1000.716346153846,1134.1157894736843,2596.6812499999996,2227.98125,2208.7526881720432,1523.211409395973,1426.2866894197953,1243.0967741935483,1247.4204545454545,1604.8506787330316,1374.593023255814,1149.3986486486485,552.7588652482269,482.38000000000005,595.4357798165137,409.6920903954802,541.3113557743256,1026.5791057785584,3389.605689933443,1551.2090229092391
